twitId,twitContent,userName
1597690229473030144,"RT @BlueLagoon_Spa: #TUESDAYVIBES 
@RubiBlueSpa
AVAIL 11AM-7PM
1616 Matheson Blvd E #Mississauga
4166277243 https://t.co/HTr6VFEiFD 
#",BlueLagoon_Spa
1597690225639104512,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",Saddest_Happy
1597690225391972353,"IT'S DOING THAT SHIT AGAIN 

69 minutes played

67 minutes played

69 minutes played

67 minutes played

#WorldCup https://t.co/PB1S916ZkU",Efreet69
1597690224943181824,RT @Omid_M: Basij deputy Qasem Quraishi has claimed that #Qatar provided the complete list of Iranian nationals who traveled for #WorldCu,simple_igrek
1597690223231905792,"@SpriterMonitor1 The #worldcup has turned into a nightmare.  I feel really sorry for Qatar 

feature on this archiv https://t.co/r2jCFPcEVK",DontDenyThe
1597690222867025921,"TOP OF THE BOX AND OUR BEST OPTION IS A KNUCKLE BALL STRIKE?????? NOOOOO, always curve it and put it on goal. WTF #USAvIRN #WorldCup",GeniusGaffer
1597690222137200641,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",cruzmanprecious
1597690220866330625,RASHFORD &gt;&gt;&gt; #WorldCup,nairobixhosie
1597690219708715008,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",O_oyinkansolaa
1597690217364099072,Big second half performance from @England #Eng #WorldCup #foden https://t.co/t5PdHIw2p7,BeTheStarPoster
1597690215589896194,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",SirajRafif
1597690214087938048,"Rashfords just read them a bedtime story. 0-3, goodnight  #england #worldcup",rj_hcafc
1597690213438197761,"say thank you, racist England fans. #ENGWAL #ENG #WorldCup",_Thrillz
1597690213211729920,RT @MikeBubbins: Lot of dickheads chanting bollocks. We dont need to score 7. If Iran score we only need to score 4. #Wales #Cymru,castellmai
1597690208581218305,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",KashMann27
1597690206529851392,"And just like that England are thro..
#WorldCup",DjFlaxx
1597690205460656129,"RT @BlueLagoon_Spa: #TUESDAYVIBES 
AMIRA
AVAIL 11AM-4AM
1616 Matheson Blvd E #Mississauga
4166277243 https://t.co/HTr6VFEiFD 
#Terb #l",BlueLagoon_Spa
1597690204499820544,71 minutes in &amp; not 1 mention of Trans rights so far.  #WALENG #ThreeLions #WorldCup #Qatar2022,damekatydenise
1597690204147843072,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",jayjayjds
1597690203577397248,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",RBlyskye7
1597690203405045760,Stick to rugby Cymru #WALENG #WorldCup,mickyt18
1597690202558189569,Finally! The commentators have stopped 'bleating' on about Wales.  #WorldCup #englandvswales #englandworldcup,Aliholty
1597690202109095936,"RT @NazaninNour: The way Qatari security agents have been treating Iranian fans is disgraceful. 

What an absolute shame for them to be hos",MDor200
1597690198837825538,My co-workers when Pulisic scored that goal #USAvIRN #WorldCup https://t.co/EkSBM7EooV,sana_in_situ
1597690197109768193,RT @MarioNoyaVoz: Seguid el USA  v Irn  en @VozMediaUSA! #WorldCup #Mundial2022 #Qatar2022 #USAvIRN,victoriajuarezc
1597690195553714177,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ppattaraporrn
1597690194018570241,What Wales have to pull off to qualify atm: #WALENG #WorldCup https://t.co/aYUfAJNycC,Aaron76918604
1597690191766228992,Oh my. #relatable #WorldCup https://t.co/OmkbtDCYZW,TanyaKeith
1597690190788972544,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",deshewa_
1597690189602000897,"RT @falconofpersia: #Arash_Sadeghi has fought for a society without prisons, tortures, and executions. SAY HIS NAME. #OpIran #WomanLifeFree",shaghayeghbmd
1597690188985430017,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",xchargyy
1597690188700192768,"ANOTHER GOAL FOR ENGLAND!! Three goals in three games for Marcus Rashford  Brace in this match!

England  v https://t.co/9CaCtcVO9h",plstreaminglive
1597690188083478529,"Luna Springs, Birmingham explodes as RASHFORD scores for a 2nd time this evening. 

He scores England's 100th https://t.co/Y9pTySZk6z",birmingham_live
1597690186519162880,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Sanimrjk
1597690185617399809,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",anjawalker_
1597690185600610304,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",OwensSwagga
1597690184468168704,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",shawt_fuze
1597690182173884417,"RT @OnsOranje: Our #WorldCup journey continues! 

#NothingLikeOranje https://t.co/wss3tReYIg",MaxRollins3
1597690181578272768,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",adams_suraka
1597690180240314368,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",LWrake
1597690178709356545,"RT @BlueLagoon_Spa: #TUESDAYVIBES 
MILA @Mayaa_baby98 
AVAIL 11AM-7PM
1616 Matheson Blvd E #Mississauga
4166277243 https://t.co/HTr6VF",BlueLagoon_Spa
1597690178399010816,"RT @NazaninNour: Its giving she deserved it cuz she wore a short skirt energy. 

What a disgrace.

#WorldCup",MahboobehMoham4
1597690177975386112,All the Scottish fans taking their Wales shirts back to Sports Direct tomorrow #WorldCup #WorldCup2022 https://t.co/Owffp81TeB,GREGHampson
1597690175530094593,69 minute #WorldCup https://t.co/Jh6AEAB86G,JasTheFace715
1597690173504249856,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Soli51950883
1597690171851689984,My latest casual soccer observation. These guys. Both teams. US and Iran Are#WorldCup https://t.co/lcEGvcoPME,ethFRENCHIE
1597690171314827264,"A Man utd player is going to win the golden ball in this world cup.
#FIFAWorldCupQatar2022 #ManchesterUnited #FIFAWorldCup #WorldCup",ApoorvChauhan10
1597690169200902144," | DIFFUSION MATCH EN DIRECT

IRAN VS ETATS UNIS  
      
Diffusion en live 1080p 60fps EN FRANCAIS

Lien : https://t.co/URSyjI28R4",Allah_offi
1597690168366231552,".@MarcusRashford , you absolute star!  
#WorldCup #England",danielapitis
1597690168223232000,RT @GlennCrooks: Dont know what it sounds like on @FOXSoccer but it is LOUD in Al Thumana Stadium which takes the shape of the regional,_naaviiz
1597690168211025920,Uh oh  #WorldCup #englandvswales,AlexRus51309357
1597690168085213184,RT @esmuellert_: Media day with Niclas Fllkrug @DFB_Team - Ready for Thursday  https://t.co/sZmdh1J8Ss  #WorldCup #DFBTeam #esmuellert #,gbenavides804
1597690166658883591,This may be the World Cup but it sure ain't the Premiere League #WorldCup,rogovoy
1597690163798605825,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",KevinMonteiro14
1597690161524920320,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",0e415l
1597690161512566784,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",JairusMUFC
1597690157347401728,"RT @NazaninNour: Its giving she deserved it cuz she wore a short skirt energy. 

What a disgrace.

#WorldCup",KhanKhan5478
1597690152675336193,#WorldCup @USMNT https://t.co/LnfSxnAnhp,KrisKetzKMBC
1597690152335593472,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",Tha1TeeJay
1597690150192283648,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Sab_Zi_43
1597690149550567424,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",bobbybrownWIN
1597690148757463040,There has been a lot of good feeling and well deserved plaudits of Welsh football over the past few years. Rightly https://t.co/c37jk5mhwj,HowyJam
1597690147428270081,"RT @BrentfordFC:    

Two #BrentfordFC players on a #WorldCup pitch for the first time ever 

 Mathias and Mikkel impresse",roeevve_nft
1597690143082655744,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",ghenerohansen
1597690140255653889,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Farnaaaazi
1597690139706535936,Awesome @MarcusRashford 100th England World Cup GOOOOOOAAAL! #WorldCup #ENGLAND https://t.co/SnSEv6n9df,andersonjules1
1597690137932021760,"RT @falconofpersia: #SayTheirNames We will not forget our political prisoners. Be their voice, be the voice of voiceless.
#WomanLifeFreedom",shaghayeghbmd
1597690135520620544,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",OwensSwagga
1597690133939376128,"RT @thriftychap:  WIN AN ENGLAND FOOTBALL! 

If England make it out of group B into the knockout stages, I'll give away a Mitre England F",niece64
1597690132140003328,RT @NazaninNour: Qatari security forces are continuously harassing and detaining Iranian football fans for wearing Woman Life Freedom shi,ZahraHol
1597690130009325569,"Senegal vai comer o cu dos #ThreeLions kkkkkk
#WorldCup",FelipeLVieira
1597690129367195648,"From Wythenshaw, He Loves To fight

Hes Born To Play In Red and White!

So Listen Close, It Must Be said!

Like Ma https://t.co/ywGaDaW20x",PaulLRaffoul
1597690122740568064,"RT @gambabit: If USA beats Iran I will giveaway $50 to one random person that RETWEETS this tweet and FOLLOWS US!

LETS GO USA!
#WorldCup #",Leighnamie123
1597690122434416641,Probably would have had more chance in the 3 games playing with 10 men than having Ramsey on the pitch. #WorldCup #WAL #WALENG #Qatar2022,jonafan1
1597690121737818112,#WorldCup direct kick Team USA atop the box! (hand ball Iran),therichiro
1597690118160416768,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",Rush143United
1597690117279318019,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",RedDevil1988
1597690115228585985,#WorldCup #FIFAWorldCup #Qatar #WAL #ENGWAL #ENG https://t.co/zwIFWISy73,Pioneer_Peter
1597690112317755393,I could hear Iranian player screaming like leg had been amputated from the next room. Thought hed fractured it but https://t.co/1815tIav5f,GeoffBakerTIMES
1597690110648422401,"RT @djseip: Australia vs Denmark Predictions and Odds
#AUSvsDEN #WorldCup 

https://t.co/Ha4plbgfpJ",EmmanuelIb6
1597690109989560320,Double nutmeg #class #rashford #eng #ENGWAL #WAL #WorldCup2022 #WorldCup,DrCelineFitz
1597690105107722240,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",AssouNam
1597690104818040833,RT @RogerClark41: Yikes that was too close for comfort! #USMNT #WorldCup,DiChristine
1597690104012627968,"Queefer Moore 

#WorldCup",Billytheblade69
1597690101026340864,RT @Brittish: Getting myself pumped for this @USMNT game today. Lets take care of business dudes! #USAvIRN #WorldCup https://t.co/fpnqtnvh,_fivil
1597690097356476416,"RT @RedorDead07:  Luke Shaw, Harry Maguire &amp; Marcus Rashford start for England #ENG against #WAL in the #FIFAWorldCup group stage",YRafindadi
1597690096123138048,This is karma for the sheep lovers celebrating the shambolic result against Iceland in 2016 #WAL #ENG #WorldCup,kippax78
1597690094898421760,"Brbara Hernndez competir en la Copa del Mundo de natacin de invierno 

Lee la nota completa  https://t.co/9FPBfMqjRU",Swimchileweb
1597690093396959232,Eher so.... Walooser #WorldCup,DerKeller_
1597690090012422145,Bye bye #WorldCup see you in another 60 years #wal #woeful #WorldCup2022 #QuatarWorldCup,sarahlouisebl
1597690089672695809,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",mhrnws10
1597690089144193026,"RT @DontDenyThe: Why isn't this all over the #BBC ?  @bbcnews 

In #Qatar the #Nazi #Azov battalion flag came out during the #Spain #German",AnnaJeronymides
1597690087835602946,"RT @falconofpersia: #SayTheirNames, Her name was #Zahra_Lori. She was a school principal in Kerman who refused to give up security footage",shaghayeghbmd
1597690086879268864,RT @WestHam: Ready for his #WorldCup debut  https://t.co/rTbVUeUiFq,roeevve_nft
1597690085973327872,No mount No struggle #WorldCup,IAm_Bayo
1597690084668493824,RT @AnaheimDucks: We know the feeling... #Offside #WorldCup https://t.co/75ZTWtNYfm,kevrock77
1597690080294207488,"African love 
#senegal #morocco #worldcup https://t.co/BxesoVXPkk",mehdielouadni
1597690080109686785,"RT @HartCollie: Hi  are any of our #TeamTwitter friends NOT watching the football? 

If not, we thought we would share some of our cut",lyndapriestley1
1597690077546950657,Wales are not just terrible. There just so shit. Theyve played poorly throughout this whole tournament. #WorldCup #ENGvsWales #WorldCup2022,tnaved
1597690075143626752,"RT @ManUtd: An acrobatic effort from @MarcusRashford 

#MUFC || #WorldCup https://t.co/YQxSdG7AOv",pablokun13
1597690072828358656,"RT @MutahNapoleon: A group of westerners (non Muslims) talking about their experience in #Qatar while visiting for the #worldcup, dont lis",Bunyaemin
1597690072383754240,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Timsar_hastam
1597690072115351552,First game with @AOFresno #AOFresno #AmericanOwtlaws #USAvIRN #WorldCup https://t.co/cSb2sovJFp,gza_ch3lo
1597690068063645696,"RT @womensaid: While football doesnt cause #DomesticAbuse, high emotions and alcohol use are often used as an excuse for abuse. Were here",antoniac08
1597690060744568832,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",yourrsins
1597690059926413319,"England 3-0 Wales (72 minutes)
#world #worldcup #WorldCup2022 #usa #iran  #wales #england",voandebele
1597690054281154560,Good performance buy Rashford for England #WorldCup,Ontlametse05
1597690048904040448,"RT @Shahabesque: This is Kian Pirfalak wearing a @BlackYellow shirt, explaining how he made a robot with some stationery materials! He was",Behnushi
1597690048841150464,RT @NazaninNour: Qatari security forces are continuously harassing and detaining Iranian football fans for wearing Woman Life Freedom shi,SoleimaniR
1597690044843970560,RT @FabrizioRomano: Deschamps on Karim Benzema: He will be with us despite the injury he suffered  his injury is because he played a lot,reipnterpretat4
1597690038434770944,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",kenkaneky1998
1597690038363783168,@cryptofranky85 @JuanfraEscudero #binance #worldcup #idletreasureparty,ayoub57668839
1597690036895772673,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",rasalkharleil
1597690036161744897,"Rashdinho  ,,#rashford #WorldCup #Qatar #QatarWorldCup2022 https://t.co/6Yg7Kmonoh",joewasike5
1597690032709853184,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",rahmannur77
1597690026498097152,RT @OOSSports: MARCUS RASHFORD= MASTERCLASS FREE KICK!  #WorldCup https://t.co/uYsOZQqgoc,HawksUprising
1597690025180798976,"England 3-0 Wales (72 minutes)
#world #worldcup #WorldCup2022 #usa #iran  #wales #england",Studio7VOA
1597690022731583490,"RT @Massha00892859: England aren't leaving anything to chance.

Goooooooaaaaaal
There was power in that shot. Beautiful! 
#ENG 3 #WAL 0

E",Massha00892859
1597690020940648449,"@mattforde Funny thing is he was a liability first half. Game of 2 halves
 #WorldCup",way2hustle
1597690020504408064,RT @Omid_M: Basij deputy Qasem Quraishi has claimed that #Qatar provided the complete list of Iranian nationals who traveled for #WorldCu,mynameisDOnt
1597690014267510784," | DIFFUSION MATCH EN DIRECT

IRAN VS ETATS UNIS  !!!!
  
Diffusion en live 1080p 60fps EN FRANCAIS

Lien : https://t.co/Y4QH8klC9i",Allah_offi
1597690013734834177,Ill buy Rashford lunch for the rest of his life if he keeps playing like this  #rashford #ENGWAL #WorldCup,DaveBaileyComic
1597690013034377216,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",Ifnotnowdenwhen
1597690011842793472,"RT @ManUtd: A fantastic free kick from @MarcusRashford 

#MUFC || #WorldCup https://t.co/KD7pT7k7B0",utdzub
1597690007870787584,"RT @TheDrIman:       
.
#WorldCup 
#MahsaAmini
#_",TZendehdel
1597690007497887744,"RT @BBCMOTD: This guy 

That's Marcus Rashford's third goal of the #WorldCup! 

#BBCWorldCup #BBCFootball https://t.co/tGhqwzw7Kz",tapoka_m
1597690006906150912,Man utd players are dominating this #WorldCup  ,HamzaMu23952857
